FFT_mean,FFT_std,FFT_skew,FFT_kurt,DCT_low,DCT_mid,DCT_high,HPF_mean,HPF_std,HPF_kurtosis,Azimuthal_aniso,Radial_peak_freq,Grid_artifact_32,Grid_artifact_16,JPEG_ghost_score,ELA_mean,ELA_std,Noise_SNR,Chroma_residual,label,label_id,dataset_src,is_fake
0.42839310659011237,0.14357065366713817,0.20634649643741856,3.240409014639261,0.6196173995679781,0.29289615622570153,0.1373126134748974,0.03385815035160035,0.09099868104387195,3.4149054086461175,0.11895395153767288,0.12311813003722258,0.0293403663508456,0.07943245463798868,0.14197346233946087,0.08445588139154031,0.06341147619005533,31.695864579161942,0.07547814791791513,NeuralTextures,5,ff++,True
0.37701530734802013,0.19439650873589434,0.10526260779555273,2.898780320011496,0.69223503262388,0.222977094158793,0.08435678334718145,0.015333950929882177,0.08572790081495045,3.281453448159966,0.042044468309884245,0.06846423878604926,0.0065532423677785185,0.006634182738627641,0.14035035021667083,0.06045827269226307,0.031459767103572234,29.828395069298598,0.03172437366504455,Real_FF,0,ff++,False
0.4531847396527948,0.23709572453703354,0.12467498341303634,3.067513538957452,0.5721889883021765,0.2706445925561756,0.15290822294733536,0.07280778269225661,0.15020658923525013,3.849728184636652,0.13298953874090236,0.11625148124597925,0.06911883319496255,0.06559835291756583,0.21844071616572705,0.12818828948324157,0.08903664928236837,26.217832788719562,0.14647964750795428,CelebDF_Fake,7,celeb_df,True
0.48989335079746055,0.1956692751554625,0.33673264251199336,3.8332189924898827,0.652394473163759,0.263873020878158,0.1789219635267658,0.0747335721547597,0.1592100554890639,4.33773566078326,0.2905324448897791,0.1389039252642515,0.14810838876450616,0.07110430135820461,0.3821921228000993,0.16128842004567703,0.10153999319127761,23.953091384650794,0.17080152081263647,DFDC_Fake,6,dfdc,True
0.472160440796976,0.24353894136227036,0.4032739073183903,4.045882679218778,0.4468321889551371,0.30916476537202947,0.18739610714141217,0.12172540811455752,0.1709717943363438,4.117415171039598,0.3050937686845615,0.1522028559440714,0.1545951337063143,0.056900561543412435,0.2595255128959533,0.11831027170389903,0.11254575206826123,26.655521198033988,0.18921171393053107,FaceSwap_FF,4,ff++,True
0.39721208711157496,0.24800456895548298,0.2844427773849935,3.2618785281920357,0.6349300778134771,0.384565548750776,0.16575334246498757,0.07834961728356979,0.14193048937369848,4.456078313077533,0.21677702280261646,0.14534384839901832,0.09991520327016845,0.05097913691553703,0.3302220752738658,0.2073572135946768,0.13041547812478793,30.840075311244007,0.09882792482225274,DeepFakes,2,ff++,True
0.5310362438588149,0.23426856105091656,0.43892680866114314,3.788634444223121,0.5975388632294879,0.3176927327600633,0.15774683197959596,0.11368622354474468,0.18354418851707843,5.284781280113526,0.19594927041283353,0.14016141086882825,0.06833503394256259,0.05704481425523447,0.45802087411834314,0.16043130786073684,0.08140969429100095,18.216261264237165,0.2820091432745326,FaceSwap_FF,4,ff++,True
0.4967461944889962,0.2143977257040846,0.27220953018966415,3.0965928813662815,0.49647534879591265,0.29398538333391366,0.15969617022105015,0.08563692303112164,0.14798540916482394,3.9434096002822487,0.25413320416288604,0.1322258079943516,0.09820132652615612,0.034256322929947715,0.282354578182988,0.14189015342444655,0.08278826131212796,24.411929581535396,0.16908593752144055,DeepFakes,2,ff++,True
0.5233222078545063,0.23417234315582433,0.3048566175027019,3.7903713811180553,0.4849042850184951,0.3146566079208899,0.12331776693209631,0.05856987791511791,0.13395441269216798,4.152485917792412,0.12140444248982984,0.07959045701991893,0.10030707715533692,0.041068139395082956,0.21705485868669994,0.1575936459411244,0.06444399359458021,31.625284720590724,0.15462333921482455,CelebDF_Fake,7,celeb_df,True
0.5663841465989361,0.2597127632268145,0.2468456885176299,3.3815771591028665,0.6412092574827366,0.318125075361631,0.11379098630413612,0.09463107083140902,0.15674837009729514,4.887344312149208,0.23638440426317398,0.19487301167976384,0.13889998849400945,0.05257636880737232,0.374335040167537,0.2607694976176577,0.12602882762041634,29.539013907759198,0.1673234861127717,FaceSwap_FF,4,ff++,True
0.5457270549496047,0.2298474818932814,0.331606744035628,4.027370171883147,0.5345395322139097,0.25995179397289603,0.09774485946548346,0.045822416421557474,0.2222337519792632,4.936042634449495,0.22664531459936949,0.15962215845682654,0.10866595360123549,0.053810385499539044,0.45382411937627004,0.17218760418471696,0.1685218011221989,23.281198843009165,0.2230788482551019,FaceSwap_FF,4,ff++,True
0.43980116891445925,0.1820142018481953,0.1130512631900986,3.116475357084762,0.6735236175097957,0.1879462017239307,0.08107559062029437,0.0273526120961725,0.08485689802710128,2.969430693694942,0.005425957416059175,0.07498448475823806,0.007910523366980402,0.006043513844925554,0.19048896796612103,0.04659884813782605,0.023824006374784795,32.27030842746974,0.031771293083375826,Real_FF,0,ff++,False
0.4653189409789166,0.18705471490609854,0.139716268202199,2.7413114269763,0.6729260716131302,0.2606119734687236,0.10006332137605776,0.011905655805170768,0.06457972558314423,3.1277084482737116,0.015725924101590093,0.0668867785116025,0.012788149760189046,0.015487136797852238,0.1458527696450499,0.03683317265097512,0.06110058607926318,32.5940799681986,0.024882500887276712,Real_DFDC,1,dfdc,False
0.3405485180225493,0.22533434756717752,0.14774503392143667,3.413747119762438,0.6257783856848529,0.33833211088783444,0.1502031738852425,0.04670216047527308,0.10927352021473002,3.781676263722879,0.13253336714681854,0.11726286219969496,0.03294629627395795,0.06791945027990402,0.3130541660264108,0.1558642262577495,0.05897794274486775,25.85414602849865,0.09956097718736524,Face2Face,3,ff++,True
0.5315623858979649,0.26727899318496157,0.2625337482147877,3.2660584989788273,0.5390883658547634,0.29659479943061984,0.1412971124424988,0.10207165959015388,0.18521153656168143,5.131711353142728,0.16756450185975164,0.1464971829727354,0.16444928757794544,0.05510037890649179,0.2513392925346006,0.13987947774333798,0.12748663585846728,27.55722127958896,0.231187161007902,FaceSwap_FF,4,ff++,True
0.4741866081030315,0.1634500798840145,0.22647121492179284,3.196467926556691,0.5629245480841245,0.23947429667038916,0.1794697224633904,0.04777894086073911,0.11515592892885577,4.043834702785845,0.10420076246463772,0.12438495012739628,0.05528701248628857,0.042300450655991036,0.3350382959976772,0.14349457638143603,0.06836903980775211,23.302969044444716,0.15551928096354198,CelebDF_Fake,7,celeb_df,True
0.612263315313365,0.23894461085636803,0.6596727803223432,3.631801700541834,0.5596181204898106,0.25044221047275134,0.16852888816810593,0.10978093756540536,0.13467552220669035,4.568199563103414,0.23893366739024868,0.14532221222586011,0.1347339117117728,0.055166683050125176,0.2535002621900244,0.2772757948261063,0.10386881839733243,24.320416266876943,0.259749290207737,FaceSwap_FF,4,ff++,True
0.5072458902916319,0.2113509420980796,0.2986161778758306,3.899743670049221,0.5803681658657114,0.2864401294003568,0.1397957264289668,0.07951163769827961,0.1133919330178505,4.5023700141955425,0.17127028055101776,0.14682106221160415,0.10482146831942088,0.04610270774601655,0.36400194900401467,0.06308925692657015,0.07568293935009732,20.02044008368223,0.10516713379628931,DeepFakes,2,ff++,True
0.5288943110680587,0.20168223657085813,0.29551262110394183,3.44114656331003,0.5737216594121176,0.2643418150151745,0.13370443605336618,0.08466057385261302,0.16420539782492746,4.371945032432752,0.12952494536090528,0.13235937860147315,0.12088196271662052,0.08785290979432155,0.35984227631231247,0.2352042698935857,0.08803201720315705,26.649603304104648,0.15751185021148714,DFDC_Fake,6,dfdc,True
0.40716195292581064,0.14612597209381434,0.20686847338919484,2.872276980076088,0.7024132088397577,0.2702830728438591,0.09554186074432568,0.0063009897593742665,0.0548083720952684,2.9794361929582625,0.0541159800336439,0.08387163205889128,0.01404032657196484,0.00695965590012749,0.05305676876830542,0.03346483420326404,0.026437775736473143,29.82490557948771,0.04853138318035194,Real_DFDC,1,dfdc,False
0.49199654904681805,0.23860780094052556,0.3166828901333083,3.8672221926784616,0.5433212725126616,0.35295242701692686,0.1413346792434204,0.08855675431288206,0.14794254588296768,4.2316288749541755,0.18527195450608558,0.13676963439438983,0.1576159543842251,0.06585645377626263,0.30563571699702347,0.16477190243480067,0.09638397478718644,24.95143543366576,0.1782100910892027,DFDC_Fake,6,dfdc,True
0.44662902184880243,0.2577299358649177,0.2624528903018539,2.9820018862011994,0.6333875906207135,0.2721037642317368,0.17960528762024933,0.08173666815294361,0.13163931591498834,3.658993065803677,0.05729621141673252,0.12808355172900995,0.12082037761671369,0.06111887349078352,0.26821929674193845,0.1986973375797875,0.029948613018307396,26.00302931859748,0.14932452526980208,CelebDF_Fake,7,celeb_df,True
0.5169936596006578,0.13653937416611833,0.26659324632166603,2.9708936150827387,0.5939152038957948,0.21312174505266385,0.09540929655527239,0.03427902072959091,0.10634066071815287,4.139833501754101,0.058188278172126386,0.13489884660402335,0.05894748915613851,0.11650795269636013,0.2866784766041404,0.14498717980590287,0.07811892394623589,30.056539187995174,0.12003716537134626,Face2Face,3,ff++,True
0.31873164648348257,0.16923816411302384,0.04458019746088909,2.668387066044542,0.7318082525472904,0.16685354739898173,0.06949809670281036,0.022635729061827668,0.08348901548829878,3.1834085653489854,0.06472851700977147,0.06992386031622469,0.009919252471320007,0.013327714084360912,0.08446095412115615,0.05531604470713148,0.029266071865014523,30.98203410166755,0.025855933305540355,Real_FF,0,ff++,False
0.41275916313553235,0.1993865104460293,-0.022644053480276427,3.5092885233711404,0.7015925457459995,0.2599371924842187,0.1479307188069587,0.018929054762404973,0.0669342995830263,3.0114486567836054,0.06680498052332563,0.06725117146175019,0.009500633699390023,0.01700505490511601,0.0816486642603316,0.03410381059157999,0.018101460161059908,36.60729036233294,0.044246859756438335,Real_FF,0,ff++,False
0.4230752299203235,0.20792643291201282,0.3533525908829461,3.879397911392496,0.5414993858398,0.3072937233639033,0.19047125682201788,0.07829521790398854,0.1471426055701348,4.95924983060021,0.1485700736071665,0.14933216394608123,0.10264139969338304,0.08393251430998384,0.32328634704415116,0.1341682159471138,0.09716608792845834,19.72466553707248,0.1567900376987595,DFDC_Fake,6,dfdc,True
0.386593886743827,0.20921700581840433,0.2389226176447945,3.8131923750040437,0.5346351919820197,0.24212375066985553,0.14715921960999126,0.10039571577454662,0.14950696865192575,4.305239654101318,0.11746666764684925,0.146570763049017,0.049486559029631845,0.04786024266742828,0.1450754241643544,0.20967468513086135,0.09291181093334688,28.708949361964617,0.10449007758865982,DeepFakes,2,ff++,True
0.5175339540074392,0.14739871235917934,0.15389312035746433,3.8093957715209146,0.5620233730909677,0.23435752855037179,0.18184421245030236,0.0566984460288938,0.09460737686353446,3.8913186489242855,0.16077221340351075,0.10615994607486005,0.08113676965272937,0.051152999042154,0.2170091485255961,0.17896225548250547,0.07029885413552556,25.18617932646569,0.13936671152284125,CelebDF_Fake,7,celeb_df,True
0.3898126232209997,0.19050536800578144,0.1430058666393332,2.8092392723686244,0.7926705874716609,0.14956443781567336,0.11450109428783106,0.014997771825548213,0.08349957749245723,3.0731587282856645,0.03610572403376797,0.07108725603669942,0.01731386102781485,0.005007571719912063,0.09724067815982677,0.08277942425936491,0.04737373162390872,32.80701431303943,0.04582976849955591,Real_FF,0,ff++,False
0.513219820937303,0.1822707492175208,0.10277441525238024,3.327092492736412,0.6578510952454486,0.3535753330681213,0.17809513905972746,0.08410780298441406,0.10222470015909116,4.011782961243996,0.17306234462818618,0.09604927805601403,0.051710423588506756,0.09521816533365093,0.3957377149793316,0.1317531203864005,0.11133492784450845,34.036107173718094,0.08747249375789505,Face2Face,3,ff++,True
0.44328442041458455,0.17626672214115663,0.14705771886455038,3.268597686488345,0.577468071944094,0.28402740678439553,0.10056055366723227,0.02342695004617361,0.07622194477612933,2.9282688105225,0.08157414889816149,0.06322326809890465,0.01095230666360957,0.006927454734515593,0.10625870075983057,0.06771802421934744,0.035637090304235584,29.8690490519521,0.06050829577781818,Real_DFDC,1,dfdc,False
0.4247579417682232,0.1950320430065097,0.15801212527967567,3.0959515846957224,0.733372767852933,0.218348138770303,0.07012527381762756,0.023831038333131476,0.08266297832277396,2.667118028369887,0.05611205905458001,0.080885732468925,0.013095388589529057,0.009898598284817635,0.16684713280383306,0.08188412481071405,0.02991897820365249,32.522743270226655,0.059964032897527456,Real_DFDC,1,dfdc,False
0.5286378773471151,0.25403792901295813,0.47593393443046494,4.171980588615416,0.4566149303263679,0.4125378430526577,0.1358838349148006,0.08205765290748362,0.17800669889510795,4.677079812336103,0.2694901627184018,0.17349383755105288,0.12308052523854125,0.0679748798875168,0.4073934983971127,0.27833161958364744,0.12483006014986245,22.593952493412342,0.11645275148279832,FaceSwap_FF,4,ff++,True
0.3633298600674615,0.22030903775402752,0.09058700581616985,3.0143770378172814,0.6386538188861366,0.32826450124125284,0.13041143324296822,0.0671274981470603,0.1452475984708808,4.564326291351879,0.21043694986871495,0.17820164672757532,0.10658354077572742,0.03057332626624251,0.30260604485469006,0.13341127458838292,0.06908429136453864,26.662081349134603,0.08457388910812236,DeepFakes,2,ff++,True
0.4206596803192323,0.19923763752207738,0.2288413007432249,3.844339318146067,0.6413298380004167,0.22655642052316555,0.19476022805928794,0.06346480961863893,0.14759736754747063,3.573220095624208,0.23671002051652637,0.1340664866662077,0.12241866285515271,0.04396209417150134,0.3950980479140274,0.18661071542109903,0.09838715352383781,16.949223272412198,0.0882624264003882,DFDC_Fake,6,dfdc,True
0.5667672519930039,0.21873261424695264,0.08072350183365382,3.3907746727181234,0.5787563290345691,0.2288741424564748,0.14653042756974902,0.0466979713757123,0.13277783778925012,4.495308993476637,0.11954994015619252,0.1477428809450467,0.0822500120085556,0.05262623482016736,0.310678227349449,0.17231626028763225,0.04927568284171407,28.829970363484207,0.1093024970794658,CelebDF_Fake,7,celeb_df,True
0.5097465234049268,0.15295399420955783,0.4106701441819661,3.868148692049692,0.623875100556116,0.24757514260639216,0.12504055833734154,0.06533177755150196,0.1889638209063651,5.119443748624867,0.17356442562487837,0.17706295012947354,0.12499028466418038,0.07157963134548667,0.2904040895265976,0.19041506558426485,0.077097131633248,22.30307664558117,0.18181007828860607,DFDC_Fake,6,dfdc,True
0.421677516935361,0.14731648174974962,-0.005548462160197651,2.9591237121008986,0.6590964333424814,0.12572570382226667,0.11541463813606702,0.011739809813382563,0.06686735062852356,2.9726003313529894,0.0594699748211735,0.07295479319008974,0.005825537072901652,0.009806932093679943,0.17739778437912357,0.09898525564859818,0.04557483945143109,30.981574641553284,0.05357584642190026,Real_DFDC,1,dfdc,False
0.3055290806805405,0.20738885910976715,0.030953556531623655,3.1302700929423737,0.5860742319017689,0.17698071319135572,0.15119380326877355,0.038615801039345775,0.05567658367469748,3.6600199901641854,0.06705239939319464,0.10478445772946895,0.023867236372650494,0.09268162602710854,0.19997248840010823,0.126007603892608,0.06134213908804592,30.112439126639035,0.08356303453598085,NeuralTextures,5,ff++,True
0.4142777903846487,0.23878224900489176,0.3169797305077485,3.306828119141045,0.6254009117163956,0.3394012932925503,0.1587817848584625,0.054503912929772774,0.16651405141457376,4.28303584044998,0.18644745653343053,0.1547372207460123,0.09172035594631192,0.07167059924712826,0.38457401082472586,0.21689359724534063,0.1221580339562412,26.727586547811583,0.1763870254106516,DFDC_Fake,6,dfdc,True
0.5058557803489043,0.23629122186952223,0.43645750893923824,3.7946023776940887,0.5776184069895729,0.25258609432262563,0.14650039695449393,0.07678071689011348,0.19656118479577953,4.184066408325261,0.23781700034583036,0.18045139468466045,0.11951247259332387,0.09005034117237536,0.32549800916341776,0.2277036346133403,0.15508320030966674,25.88887075634018,0.13591084627947383,FaceSwap_FF,4,ff++,True
0.5004193098988446,0.199343703372513,0.22834874848885228,3.070970057606181,0.5546130398242113,0.17844040381934095,0.1239045148612717,0.07899808228455736,0.10573258699424891,3.951110128557853,0.127753839114602,0.12954096976347612,0.039438885085888255,0.07341630522891102,0.2659050514241065,0.1840736948170602,0.07872025185648439,32.77376528554633,0.06501160114854047,Face2Face,3,ff++,True
0.4354127429592713,0.2729074835663146,0.23298079623041335,3.101577488470898,0.5959898828790179,0.3439618114866024,0.1767728647642226,0.0908546937664524,0.09123653134776812,3.519039255607278,0.1618952663210168,0.13765319975418105,0.06423634165660402,0.04798522147102944,0.3462812925719519,0.10941697955016219,0.07957060528711986,29.217626156333424,0.12943776050743433,CelebDF_Fake,7,celeb_df,True
0.3985723450940912,0.16382396602057062,0.09473940428248179,3.5992553804226417,0.7593805819674088,0.23995103096964943,0.11029321843825649,0.019220596703930455,0.06298436626887721,3.1282511644919904,0.08019118950360682,0.0933857719954542,0.010969653582075654,0.007700455932258243,0.2081670858041378,0.04701253818587563,0.03863190838704479,35.996361529034594,0.05148747361958085,Real_DFDC,1,dfdc,False
0.382901697059697,0.2324775470347069,0.2719850075414256,3.381066834026832,0.627234183448415,0.18636617703157815,0.13957923434459082,0.04815589832975197,0.09756634333928968,3.372114251490385,0.08692458116624087,0.1561247366522573,0.05557217797983835,0.08924001572103024,0.35402629059826995,0.11104619567320476,0.08303453255583017,26.740740081157288,0.13998987380569683,Face2Face,3,ff++,True
0.41195649612278135,0.18745940239943817,0.1918270339592407,3.238013286019776,0.622466154262725,0.1804620947341204,0.10192132954399252,0.015161166087438047,0.06715036224082659,3.047219349623453,0.09476207636731689,0.060843353821362745,0.013639497363553701,0.016099133829381676,0.09752078751329095,0.016563550891406945,0.04084672590585525,32.92283108611396,0.0482131583717527,Real_FF,0,ff++,False
0.5077453076251337,0.24614127637270902,0.2066945728722665,3.0243939236531263,0.678521997324282,0.30076663201210657,0.11990301144606567,0.08026160940417093,0.1498476895912056,4.897065993082881,0.17501220345434462,0.13063534794578552,0.06711312427468541,0.034352161074913276,0.2865866083026595,0.1356201461070325,0.08489123370500452,28.098491010221416,0.1892796920610681,DeepFakes,2,ff++,True
0.48333148080522625,0.2953342028511764,0.26380869426979525,3.7826666288655595,0.5694113981755161,0.36930623074137325,0.15338856941354045,0.09690604349227315,0.18137631004120572,4.498763126053686,0.23351661747142768,0.12114285978425063,0.12448432106732894,0.04149067226473087,0.3472351256228633,0.1181116498573547,0.09277732829010485,23.135348594805105,0.15015229571064706,DFDC_Fake,6,dfdc,True
0.5963093673717728,0.2174146504669206,0.43404732549452324,3.76733891970696,0.5948429542725981,0.2975104387877222,0.24772952659989875,0.06509554528418922,0.14710509569856445,4.220102946156357,0.274319299603909,0.14617438655151951,0.14151256592375427,0.06575804327516874,0.25556270096501743,0.2176289286074702,0.047218234442904045,19.997345343750702,0.12544054198846816,DFDC_Fake,6,dfdc,True
